id,type,state,created_at,updated_at,user_id,course_id,amount,tax_free_amount
70549,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:22,2022-12-14 0:22,959427,202611,-20000,-20000
70548,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:21,2022-12-14 0:21,1027089,211867,-30000,-30000
70547,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:21,2022-12-14 0:21,655636,212869,-10000,-10000
70546,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:20,2022-12-14 0:20,1051319,212254,-10000,-10000
70545,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:19,2022-12-14 0:19,1051346,209686,-10000,-10000
70544,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:18,2022-12-14 0:18,333568,210563,-20000,-20000
70543,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:16,2022-12-14 0:16,780175,210396,-30000,-30000
70542,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:15,2022-12-14 0:15,1051169,206060,-20000,-20000
70541,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:13,2022-12-14 0:13,1048396,206153,0,0
70540,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:13,2022-12-14 0:13,1048396,209022,-30000,-30000
70539,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:12,2022-12-14 0:12,20415,213780,-10000,-10000
70538,ADMIN_AUTO_REFUND,COMPLETED,2022-12-14 0:10,2022-12-14 0:10,293406,203523,-20000,-20000
70537,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 9:37,2022-12-13 9:37,6361,206848,-60000,-60000
70536,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 9:04,2022-12-13 9:04,1050414,209686,-10000,-10000
70535,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 9:03,2022-12-13 9:03,NULL,NULL,-30000,-30000
70533,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 8:03,2022-12-13 8:03,943822,205570,-10000,-10000
70528,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:49,2022-12-13 7:49,4810,205548,-10000,-10000
70527,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:47,2022-12-13 7:47,588677,213683,0,0
70526,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:47,2022-12-13 7:47,588677,NULL,-30000,0
70525,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:43,2022-12-13 7:43,930083,202785,0,0
70522,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:40,2022-12-13 7:40,89660,213780,0,0
70516,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:36,2022-12-13 7:36,35242,NULL,-90000,0
70512,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:25,2022-12-13 7:25,361811,213780,-10000,-10000
70508,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 7:12,2022-12-13 7:12,57591,202674,-20000,-20000
70507,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 6:55,2022-12-13 6:55,52726,202073,-10000,-10000
70506,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 6:53,2022-12-13 6:53,83893,213450,-10000,-10000
70500,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 6:27,2022-12-13 6:27,1050905,NULL,-90000,0
70499,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 6:27,2022-12-13 6:27,1050905,NULL,-90000,0
70498,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 6:22,2022-12-13 6:22,28243,213723,-30000,-30000
70496,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:59,2022-12-13 5:59,980039,210120,-10000,-10000
70495,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:58,2022-12-13 5:58,980039,207930,-20000,-20000
70494,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:55,2022-12-13 5:55,646555,205143,-20000,-20000
70493,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:48,2022-12-13 5:48,305184,212587,-20000,-20000
70491,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:33,2022-12-13 5:33,1016719,212435,0,0
70490,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:30,2022-12-13 5:30,1015351,213152,-20000,-20000
70489,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:27,2022-12-13 5:27,1049748,209522,-30000,-30000
70488,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:27,2022-12-13 5:27,1049748,209597,-30000,-30000
70487,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:27,2022-12-13 5:27,1049748,203523,-20000,-20000
70482,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:19,2022-12-13 5:19,1048266,204652,-20000,-20000
70481,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:19,2022-12-13 5:19,664454,212784,-10000,-10000
70479,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 5:14,2022-12-13 5:14,1033078,211492,-10000,-10000
70478,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 4:53,2022-12-13 4:53,1050884,212869,-10000,-10000
70477,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 4:51,2022-12-13 4:51,968377,211368,-20000,-20000
70473,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:57,2022-12-13 2:57,1001771,213924,-10000,-10000
70469,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:30,2022-12-13 2:30,479712,205879,0,0
70468,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:30,2022-12-13 2:30,479712,213152,-20000,-20000
70463,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:20,2022-12-13 2:20,1016069,211857,-20000,-20000
70462,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:18,2022-12-13 2:18,1049910,203848,-10000,-10000
70461,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:16,2022-12-13 2:16,1033457,208383,-10000,-10000
70460,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:16,2022-12-13 2:16,1049773,211857,-20000,-20000
70459,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:16,2022-12-13 2:16,1042647,NULL,-40000,-10000
70455,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:01,2022-12-13 2:01,116250,212784,-10000,-10000
70454,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:01,2022-12-13 2:01,116250,213152,-20000,-20000
70453,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 2:01,2022-12-13 2:01,116250,211368,-10000,-10000
70452,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 1:55,2022-12-13 1:55,1030569,210563,-20000,-20000
70451,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 1:37,2022-12-13 1:37,929549,202613,-10000,-10000
70450,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 1:32,2022-12-13 1:32,574526,210500,-20000,-20000
70449,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 1:24,2022-12-13 1:24,608267,214383,0,0
70448,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 1:11,2022-12-13 1:11,1022313,211368,-10000,-10000
70447,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:56,2022-12-13 0:56,608267,211368,-20000,-20000
70446,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:48,2022-12-13 0:48,838320,213759,-50000,-50000
70445,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:48,2022-12-13 0:48,838320,213060,-30000,-30000
70444,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:48,2022-12-13 0:48,838320,212587,-30000,-30000
70443,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:48,2022-12-13 0:48,838320,213723,-50000,-50000
70442,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:28,2022-12-13 0:28,575130,212037,-30000,-30000
70441,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:28,2022-12-13 0:28,28243,207150,-10000,-10000
70440,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:24,2022-12-13 0:24,1049094,205743,0,0
70439,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:22,2022-12-13 0:22,684699,212672,-10000,-10000
70438,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:14,2022-12-13 0:14,915910,205548,-10000,-10000
70437,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:13,2022-12-13 0:13,1049102,212599,-10000,-10000
70436,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:12,2022-12-13 0:12,660580,212587,-30000,-30000
70435,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:10,2022-12-13 0:10,1050078,211867,-20000,-20000
70434,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:09,2022-12-13 0:09,597223,211447,-10000,-10000
70433,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:08,2022-12-13 0:08,597223,210524,0,0
70432,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:06,2022-12-13 0:06,998898,205548,-10000,-10000
70431,ADMIN_AUTO_REFUND,COMPLETED,2022-12-13 0:05,2022-12-13 0:05,1048908,213752,-20000,-20000
70428,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 8:50,2022-12-12 8:50,807226,212872,0,0
70427,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 8:50,2022-12-12 8:50,807226,213780,-10000,-10000
70425,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 8:28,2022-12-12 8:28,819063,213924,-10000,-10000
70422,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 8:03,2022-12-12 8:03,1049117,204286,0,0
70421,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:59,2022-12-12 7:59,1048843,211346,-10000,-10000
70420,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:57,2022-12-12 7:57,356971,209673,-10000,-10000
70418,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:37,2022-12-12 7:37,457975,213919,0,0
70417,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:22,2022-12-12 7:22,39895,202711,-20000,-20000
70416,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:21,2022-12-12 7:21,39895,202612,-20000,-20000
70415,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:08,2022-12-12 7:08,129114,210563,0,0
70414,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 7:08,2022-12-12 7:08,129114,208962,-20000,-20000
70411,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:41,2022-12-12 6:41,1046595,208732,-20000,-20000
70410,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:39,2022-12-12 6:39,1046602,208732,-20000,-20000
70409,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:37,2022-12-12 6:37,1044103,213604,0,0
70406,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:34,2022-12-12 6:34,1049229,213604,-10000,-10000
70402,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:32,2022-12-12 6:32,848744,213759,-50000,-50000
70401,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:32,2022-12-12 6:32,848744,207488,-30000,-30000
70390,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 6:00,2022-12-12 6:00,1430,211727,-20000,-20000
70384,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:42,2022-12-12 5:42,719764,210504,-10000,-10000
70376,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:39,2022-12-12 5:39,747259,211727,-20000,-20000
70373,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:36,2022-12-12 5:36,1042433,212435,-10000,-10000
70363,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:03,2022-12-12 5:03,1020418,212720,-10000,-10000
70362,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:01,2022-12-12 5:01,1041147,213604,-10000,-10000
70361,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 5:01,2022-12-12 5:01,1041147,203942,-10000,-10000
70360,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:59,2022-12-12 4:59,1048201,213981,-10000,-10000
70359,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:49,2022-12-12 4:49,108456,207150,-10000,-10000
70358,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:49,2022-12-12 4:49,108456,210512,0,0
70357,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:35,2022-12-12 4:35,1048201,204366,0,0
70356,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:33,2022-12-12 4:33,1033447,210664,-40000,-40000
70355,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:33,2022-12-12 4:33,1043194,212254,-10000,-10000
70354,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:32,2022-12-12 4:32,688376,212512,-30000,-30000
70353,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:30,2022-12-12 4:30,1049164,211323,-10000,-10000
70233,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:24,2022-12-12 4:24,940542,211368,-20000,-20000
70232,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:21,2022-12-12 4:21,33203,213780,-10000,-10000
70231,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:21,2022-12-12 4:21,616405,213683,0,0
70230,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:20,2022-12-12 4:20,992905,NULL,-40000,-10000
70229,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:19,2022-12-12 4:19,1045429,203720,-20000,-20000
70228,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:15,2022-12-12 4:15,892462,213919,0,0
70227,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:14,2022-12-12 4:14,1046221,205569,-10000,-10000
70226,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:14,2022-12-12 4:14,1046221,204373,-10000,-10000
70225,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:11,2022-12-12 4:11,160524,204150,-10000,-10000
70224,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:10,2022-12-12 4:10,1048807,213759,-40000,-40000
70223,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:08,2022-12-12 4:08,996652,202612,-20000,-20000
70222,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:08,2022-12-12 4:08,108352,210569,-10000,-10000
70221,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:07,2022-12-12 4:07,1049609,204013,-20000,-20000
70220,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 4:05,2022-12-12 4:05,1049091,212296,-20000,-20000
70219,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 3:00,2022-12-12 3:00,1044286,206060,-20000,-20000
70218,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:57,2022-12-12 2:57,549973,213315,-10000,-10000
70217,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:54,2022-12-12 2:54,1048976,211368,0,0
70216,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:54,2022-12-12 2:54,1048976,209686,-20000,-20000
70215,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:49,2022-12-12 2:49,2816,213924,-10000,-10000
70214,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:29,2022-12-12 2:29,100849,211368,-20000,-20000
70211,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:22,2022-12-12 2:22,5996,209597,-30000,-30000
70210,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:20,2022-12-12 2:20,1034057,213294,-10000,-10000
70209,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:20,2022-12-12 2:20,7020,211727,-20000,-20000
70208,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:18,2022-12-12 2:18,74972,206060,-10000,-10000
70207,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:15,2022-12-12 2:15,976001,207343,-20000,-20000
70206,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:14,2022-12-12 2:14,1047525,213752,-20000,-20000
70205,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:12,2022-12-12 2:12,346262,211798,-20000,-20000
70204,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:12,2022-12-12 2:12,1002797,202301,-20000,-20000
70203,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:10,2022-12-12 2:10,1048577,203787,-20000,-20000
70202,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:08,2022-12-12 2:08,1048874,204631,-10000,-10000
70201,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:08,2022-12-12 2:08,329493,210773,-20000,-20000
70200,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:07,2022-12-12 2:07,1047959,208104,-10000,-10000
70199,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:06,2022-12-12 2:06,555001,213604,0,0
70198,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:05,2022-12-12 2:05,105547,204366,0,0
70197,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:05,2022-12-12 2:05,105547,207513,-20000,-20000
70196,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:02,2022-12-12 2:02,640933,213450,-10000,-10000
70195,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 2:01,2022-12-12 2:01,1049485,213604,-10000,-10000
70194,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:57,2022-12-12 1:57,58590,203146,-20000,-20000
70193,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:56,2022-12-12 1:56,79861,210773,0,0
70192,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:51,2022-12-12 1:51,1048221,214013,-20000,-20000
70191,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:50,2022-12-12 1:50,776554,213604,-10000,-10000
70190,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:48,2022-12-12 1:48,713502,213450,-10000,-10000
70189,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:47,2022-12-12 1:47,1048598,212599,-10000,-10000
70188,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:46,2022-12-12 1:46,1048159,212710,0,0
70187,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:46,2022-12-12 1:46,1048159,211749,-20000,-20000
70186,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:43,2022-12-12 1:43,506306,207115,-10000,-10000
70185,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:43,2022-12-12 1:43,1048709,206212,-10000,-10000
70184,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:39,2022-12-12 1:39,954743,214013,-20000,-20000
70183,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:35,2022-12-12 1:35,904954,213200,-10000,-10000
70182,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:34,2022-12-12 1:34,142498,213604,-10000,-10000
70181,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:31,2022-12-12 1:31,1021575,213752,-20000,-20000
70180,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:31,2022-12-12 1:31,1047406,209686,-20000,-20000
70179,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:30,2022-12-12 1:30,398738,210586,-10000,-10000
70178,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:29,2022-12-12 1:29,183676,213604,-10000,-10000
70177,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:28,2022-12-12 1:28,1049150,211857,-20000,-20000
70176,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:28,2022-12-12 1:28,1048476,214013,-20000,-20000
70175,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:24,2022-12-12 1:24,328808,202659,-10000,-10000
70174,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:23,2022-12-12 1:23,1049074,206331,-20000,-20000
70173,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:23,2022-12-12 1:23,972578,213152,-20000,-20000
70171,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:21,2022-12-12 1:21,825870,213604,0,0
70170,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:20,2022-12-12 1:20,37861,211857,-20000,-20000
70169,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:19,2022-12-12 1:19,907130,208963,-30000,-30000
70168,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:18,2022-12-12 1:18,656391,206331,-20000,-20000
70167,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:17,2022-12-12 1:17,656391,212740,-20000,-20000
70166,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:17,2022-12-12 1:17,656391,202674,-20000,-20000
70165,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:16,2022-12-12 1:16,546451,212720,-10000,-10000
70164,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:16,2022-12-12 1:16,1048658,206185,-20000,-20000
70163,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:15,2022-12-12 1:15,760025,213752,-20000,-20000
70162,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:13,2022-12-12 1:13,1048162,212598,-20000,-20000
70160,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:11,2022-12-12 1:11,25263,203328,-10000,-10000
70158,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:09,2022-12-12 1:09,614889,204633,0,0
70156,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:09,2022-12-12 1:09,614889,206224,-30000,-30000
70155,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:08,2022-12-12 1:08,710833,213152,-20000,-20000
70154,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:08,2022-12-12 1:08,1049440,213924,-10000,-10000
70153,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:07,2022-12-12 1:07,6160,208383,-10000,-10000
70152,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:05,2022-12-12 1:05,940752,210504,-10000,-10000
70151,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:04,2022-12-12 1:04,1046565,213294,-10000,-10000
70150,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:03,2022-12-12 1:03,1045554,210504,0,0
70149,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:03,2022-12-12 1:03,1045554,205949,-10000,-10000
70148,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:03,2022-12-12 1:03,173907,204824,-40000,-40000
70145,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 1:01,2022-12-12 1:01,64991,212869,-10000,-10000
70142,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:54,2022-12-12 0:54,124234,210565,-30000,-30000
70141,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:53,2022-12-12 0:53,1047640,205789,-20000,-20000
70140,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:52,2022-12-12 0:52,1025077,205578,-30000,-30000
70139,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:49,2022-12-12 0:49,1049040,207513,-20000,-20000
70137,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:48,2022-12-12 0:48,1047373,204871,0,0
70136,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:43,2022-12-12 0:43,133067,204736,-40000,-40000
70135,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:42,2022-12-12 0:42,56009,213924,-10000,-10000
70134,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:40,2022-12-12 0:40,1023662,213723,-20000,-20000
70133,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:40,2022-12-12 0:40,1044652,211857,-20000,-20000
70132,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:40,2022-12-12 0:40,1044652,205569,0,0
70131,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:38,2022-12-12 0:38,301932,212869,-10000,-10000
70128,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:37,2022-12-12 0:37,1046819,211087,-10000,-10000
70127,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:36,2022-12-12 0:36,863828,211492,-20000,-20000
70125,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:35,2022-12-12 0:35,1042257,212296,-10000,-10000
70124,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:34,2022-12-12 0:34,46419,213919,0,0
70123,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:34,2022-12-12 0:34,1048051,211893,-10000,-10000
70122,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:33,2022-12-12 0:33,1048051,212720,-10000,-10000
70119,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:30,2022-12-12 0:30,1046846,212869,-10000,-10000
70118,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:30,2022-12-12 0:30,771218,213604,0,0
70117,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:28,2022-12-12 0:28,507958,202927,-10000,-10000
70116,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:25,2022-12-12 0:25,1049130,211368,-20000,-20000
70115,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:25,2022-12-12 0:25,616405,211857,-20000,-20000
70114,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:24,2022-12-12 0:24,1047983,211087,-10000,-10000
70113,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:24,2022-12-12 0:24,1048636,213981,-10000,-10000
70112,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:23,2022-12-12 0:23,1044363,212600,-20000,-20000
70111,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:23,2022-12-12 0:23,360819,211867,-30000,-30000
70110,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:20,2022-12-12 0:20,1047964,211895,-10000,-10000
70109,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:20,2022-12-12 0:20,1048309,211782,-50000,-50000
70108,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:19,2022-12-12 0:19,754932,211087,-10000,-10000
70107,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:18,2022-12-12 0:18,1047891,212229,-30000,-30000
70106,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:18,2022-12-12 0:18,31111,206511,-10000,-10000
70105,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:15,2022-12-12 0:15,862702,203787,-20000,-20000
70104,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:13,2022-12-12 0:13,457975,213919,0,0
70103,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:11,2022-12-12 0:11,1047891,211600,-10000,-10000
70102,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:10,2022-12-12 0:10,1047098,213924,-10000,-10000
70101,ADMIN_AUTO_REFUND,COMPLETED,2022-12-12 0:09,2022-12-12 0:09,850119,212598,-20000,-20000
